category,status,section,line,declared,var,ctor,id,compare_id,modern_match,reason,migration_package
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,641,SimpleFluidMaterial,AmmoniaRichMix,SimpleFluidMaterial,ammonia_rich_mix,ammonia_rich_mix,,,chemistry/inorganic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,832,SimpleFluidMaterial,AmmoniumBifluorideSolution,SimpleFluidMaterial,ammonium_bifluoride_solution,ammonium_bifluoride_solution,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,823,SimpleFluidMaterial,AmmoniumCyanate,SimpleFluidMaterial,ammonium_cyanate,ammonium_cyanate,,,chemistry/inorganic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,831,SimpleFluidMaterial,AmmoniumFluoride,SimpleFluidMaterial,ammonium_fluoride,ammonium_fluoride,,,chemistry/inorganic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,846,SimpleFluidMaterial,AmmoniumNiobiumOxalateSolution,SimpleFluidMaterial,ammonium_niobium_oxalate_solution,ammonium_niobium_oxalate_solution,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,497,SimpleFluidMaterial,AmmoniumNitrate,SimpleFluidMaterial,ammonium_nitrate,ammonium_nitrate,,,chemistry/inorganic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,587,SimpleFluidMaterial,AmmoniumPerrhenate,SimpleFluidMaterial,ammonium_perrhenate,ammonium_perrhenate,,,chemistry/inorganic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,704,SimpleFluidMaterial,AmmoniumPersulfate,SimpleFluidMaterial,ammonium_persulfate,ammonium_persulfate,,,chemistry/inorganic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,586,SimpleFluidMaterial,AmmoniumSulfate,SimpleFluidMaterial,ammonium_sulfate,ammonium_sulfate,,,chemistry/inorganic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,551,SimpleFluidMaterial,Aniline,SimpleFluidMaterial,aniline,aniline,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,560,SimpleFluidMaterial,AnimalCells,SimpleFluidMaterial,animal_cells,animal_cells,,,chemistry/biotech
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,456,SimpleFluidMaterial,AntimonyPentafluoride,SimpleFluidMaterial,antimony_pentafluoride,antimony_pentafluoride,,,chemistry/inorganic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,957,SimpleFluidMaterial,ApatiteAcidicLeach,SimpleFluidMaterial,apatite_acidic_leach,apatite_acidic_leach,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,930,SimpleFluidMaterial,AscorbicAcid,SimpleFluidMaterial,ascorbic_acid,ascorbic_acid,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,800,SimpleFluidMaterial,AstatideSolution,SimpleFluidMaterial,astatide_solution,astatide_solution,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,778,SimpleFluidMaterial,ATL,SimpleFluidMaterial,atl,atl,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,934,SimpleFluidMaterial,ATLEthylene,SimpleFluidMaterial,atl_ethylene_mixture,atl_ethylene_mixture,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,477,SimpleFluidMaterial,AuricChloride,SimpleFluidMaterial,auric_chloride,auric_chloride,,,chemistry/inorganic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,871,SimpleFluidMaterial,Azafullerene,SimpleFluidMaterial,azafullerene,azafullerene,,,electronics/optical_materials
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,542,SimpleFluidMaterial,B27Supplement,SimpleFluidMaterial,b27_supplement,b27_supplement,,,chemistry/biotech
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,558,SimpleFluidMaterial,BacterialGrowthMedium,SimpleFluidMaterial,bacterial_growth_medium,bacterial_growth_medium,,,chemistry/biotech
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,805,SimpleFluidMaterial,BariumChlorideSolution,SimpleFluidMaterial,barium_chloride_solution,barium_chloride_solution,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,803,SimpleFluidMaterial,BariumStrontiumAcetateSolution,SimpleFluidMaterial,basr_acetate_solution,basr_acetate_solution,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,810,SimpleFluidMaterial,BariumStrontiumTitanatePreparation,SimpleFluidMaterial,basr_titanate_preparation,basr_titanate_preparation,,,electronics/optical_materials
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,783,SimpleFluidMaterial,BariumSulfateSolution,SimpleFluidMaterial,barium_sulfate_solution,barium_sulfate_solution,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,809,SimpleFluidMaterial,BariumTitanatePreparation,SimpleFluidMaterial,barium_titanate_preparation,barium_titanate_preparation,,,electronics/optical_materials
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,802,SimpleFluidMaterial,BariumTriflateSolution,SimpleFluidMaterial,barium_triflate_solution,barium_triflate_solution,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,784,SimpleFluidMaterial,BentoniteClaySlurry,SimpleFluidMaterial,bentonite_clay_solution,bentonite_clay_solution,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,719,SimpleFluidMaterial,Benzaldehyde,SimpleFluidMaterial,benzaldehyde,benzaldehyde,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,592,SimpleFluidMaterial,BenzenediazoniumTetrafluoroborate,SimpleFluidMaterial,benzenediazonium_tetrafluoroborate,benzenediazonium_tetrafluoroborate,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,843,SimpleFluidMaterial,Benzonitrile,SimpleFluidMaterial,benzonitrile,benzonitrile,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,612,SimpleFluidMaterial,BenzoylChloride,SimpleFluidMaterial,benzoyl_chloride,benzoyl_chloride,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,922,SimpleFluidMaterial,BenzoylPeroxide,SimpleFluidMaterial,benzoyl_peroxide,benzoyl_peroxide,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,964,SimpleFluidMaterial,Benzylamine,SimpleFluidMaterial,benzylamine,benzylamine,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,963,SimpleFluidMaterial,BenzylChloride,SimpleFluidMaterial,benzyl_chloride,benzyl_chloride,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,537,SimpleFluidMaterial,BetaIonone,SimpleFluidMaterial,beta_ionone,beta_ionone,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,548,SimpleFluidMaterial,BFGF,SimpleFluidMaterial,bfgf,bfgf,,,chemistry/biotech
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,541,SimpleFluidMaterial,Biotin,SimpleFluidMaterial,biotin,biotin,,,chemistry/biotech
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,801,SimpleFluidMaterial,Biperfluoromethanedisulfide,SimpleFluidMaterial,biperfluoromethanedisulfide,biperfluoromethanedisulfide,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,808,SimpleFluidMaterial,BismuthNitrateSoluton,SimpleFluidMaterial,bismuth_nitrate_solution,bismuth_nitrate_solution,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,835,SimpleFluidMaterial,BismuthVanadateSolution,SimpleFluidMaterial,bismuth_vanadate_solution,bismuth_vanadate_solution,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,545,SimpleFluidMaterial,Blood,SimpleFluidMaterial,blood,blood,,,chemistry/biotech
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,546,SimpleFluidMaterial,BloodCells,SimpleFluidMaterial,blood_cells,blood_cells,,,chemistry/biotech
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,547,SimpleFluidMaterial,BloodPlasma,SimpleFluidMaterial,blood_plasma,blood_plasma,,,chemistry/biotech
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,969,SimpleFluidMaterial,BoraneDimethylsulfide,SimpleFluidMaterial,borane_dimethylsulfide,borane_dimethylsulfide,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,590,SimpleFluidMaterial,BoricAcid,SimpleFluidMaterial,boric_acid,boric_acid,,,chemistry/inorganic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,593,SimpleFluidMaterial,BoronFluoride,SimpleFluidMaterial,boron_fluoride,boron_fluoride,,,chemistry/inorganic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,711,SimpleFluidMaterial,BoronFreeSolution,SimpleFluidMaterial,boron_free_solution,boron_free_solution,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,968,SimpleFluidMaterial,BoronTrifluorideEtherate,SimpleFluidMaterial,boron_trifluoride_etherate,boron_trifluoride_etherate,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,940,SimpleFluidMaterial,BosonicUUMatter,SimpleFluidMaterial,bosonic_uu_matter,bosonic_uu_matter,,,high_energy/particles_and_exotics
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,653,SimpleFluidMaterial,Brine,SimpleFluidMaterial,brine,brine,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,715,SimpleFluidMaterial,BrominatedBrine,SimpleFluidMaterial,brominated_brine,brominated_brine,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,478,SimpleFluidMaterial,BromineTrifluoride,SimpleFluidMaterial,bromine_trifluoride,bromine_trifluoride,,,chemistry/inorganic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,799,SimpleFluidMaterial,Bromobutane,SimpleFluidMaterial,bromobutane,bromobutane,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,798,SimpleFluidMaterial,Bromohydrothiine,SimpleFluidMaterial,bromodihydrothiine,bromodihydrothiine,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,578,SimpleFluidMaterial,Butanol,SimpleFluidMaterial,butanol,butanol,,,chemistry/petrochem_fuels
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,818,SimpleFluidMaterial,ButanolGas,SimpleFluidMaterial,butanol_gas,butanol_gas,,,chemistry/petrochem_fuels
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,860,SimpleFluidMaterial,Butylaniline,SimpleFluidMaterial,butylaniline,butylaniline,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,717,SimpleFluidMaterial,ButylLithium,SimpleFluidMaterial,butyl_lithium,butyl_lithium,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,932,SimpleFluidMaterial,CaCBaSMixture,SimpleFluidMaterial,cacbas_mixture,cacbas_mixture,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,672,SimpleFluidMaterial,CadmiumSulfateSolution,SimpleFluidMaterial,cadmium_sulfate,cadmium_sulfate,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,670,SimpleFluidMaterial,CadmiumThalliumLiquor,SimpleFluidMaterial,cdtl_liquor,cdtl_liquor,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,735,SimpleFluidMaterial,Calcium44,SimpleFluidMaterial,calcium_44,calcium_44,,,deferred/nuclear
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,782,SimpleFluidMaterial,CalciumCarbonateSolution,SimpleFluidMaterial,calcium_carbonate_solution,calcium_carbonate_solution,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,708,SimpleFluidMaterial,CalciumFreeBrine,SimpleFluidMaterial,calcium_free_brine,calcium_free_brine,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,645,SimpleFluidMaterial,CalicheIodateBrine,SimpleFluidMaterial,caliche_iodate_brine,caliche_iodate_brine,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,648,SimpleFluidMaterial,CalicheIodineBrine,SimpleFluidMaterial,caliche_iodine_brine,caliche_iodine_brine,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,647,SimpleFluidMaterial,CalicheNitrateSolution,SimpleFluidMaterial,caliche_nitrate_solution,caliche_nitrate_solution,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,730,SimpleFluidMaterial,Carbon12,SimpleFluidMaterial,carbon_12,carbon_12,,,deferred/nuclear
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,731,SimpleFluidMaterial,Carbon13,SimpleFluidMaterial,carbon_13,carbon_13,,,deferred/nuclear
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,640,SimpleFluidMaterial,CarbonatedEthanolamine,SimpleFluidMaterial,carbonated_ethanolamine,carbonated_ethanolamine,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,574,SimpleFluidMaterial,CarbonFluoride,SimpleFluidMaterial,carbone_fluoride,carbone_fluoride,,,chemistry/inorganic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,696,SimpleFluidMaterial,CarbonSulfide,SimpleFluidMaterial,carbon_sulfide,carbon_sulfide,,,chemistry/inorganic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,811,SimpleFluidMaterial,CarbonTetrachloride,SimpleFluidMaterial,carbon_tetrachloride,carbon_tetrachloride,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,566,SimpleFluidMaterial,Cas9,SimpleFluidMaterial,cas_9,cas_9,,,chemistry/biotech
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,544,SimpleFluidMaterial,Catalase,SimpleFluidMaterial,catalase,catalase,,,chemistry/biotech
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,1004,SimpleFluidMaterial,CesiumBromideSolution,SimpleFluidMaterial,cesium_bromide_solution,cesium_bromide_solution,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,468,SimpleFluidMaterial,CesiumFluoride,SimpleFluidMaterial,cesium_fluoride,cesium_fluoride,,,chemistry/inorganic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,469,SimpleFluidMaterial,CesiumXenontrioxideFluoride,SimpleFluidMaterial,cesium_xenontrioxide_fluoride,cesium_xenontrioxide_fluoride,,,chemistry/inorganic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,703,SimpleFluidMaterial,CetaneTrimethylAmmoniumBromide,SimpleFluidMaterial,cetane_trimethyl_ammonium_bromide,cetane_trimethyl_ammonium_bromide,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,713,SimpleFluidMaterial,ChilledBrine,SimpleFluidMaterial,chilled_brine,chilled_brine,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,568,SimpleFluidMaterial,Chitin,SimpleFluidMaterial,chitin,chitin,,,chemistry/biotech
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,569,SimpleFluidMaterial,Chitosan,SimpleFluidMaterial,chitosan,chitosan,,,chemistry/biotech
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,583,SimpleFluidMaterial,ChlorideLeachedSolution,SimpleFluidMaterial,chloride_leached_solution,chloride_leached_solution,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,816,SimpleFluidMaterial,ChlorinatedSolvents,SimpleFluidMaterial,chlorinated_solvents,chlorinated_solvents,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,937,SimpleFluidMaterial,ChloroauricAcid,SimpleFluidMaterial,chloroauric_acid,chloroauric_acid,,,chemistry/inorganic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,1003,SimpleFluidMaterial,ChlorodiisopropylPhosphine,SimpleFluidMaterial,chlorodiisopropyl_phosphine,chlorodiisopropyl_phosphine,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,812,SimpleFluidMaterial,Chloroethane,SimpleFluidMaterial,chloroethane,chloroethane,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,776,SimpleFluidMaterial,Chloroethanol,SimpleFluidMaterial,chloroethanol,chloroethanol,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,722,SimpleFluidMaterial,ChloroPlatinicAcid,SimpleFluidMaterial,chloroplatinic_acid,chloroplatinic_acid,,,chemistry/inorganic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,552,SimpleFluidMaterial,ChlorosulfonicAcid,SimpleFluidMaterial,chlorosulfonic_acid,chlorosulfonic_acid,,,chemistry/inorganic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,849,SimpleFluidMaterial,ChlorousAcid,SimpleFluidMaterial,chlorous_acid,chlorous_acid,,,chemistry/inorganic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,777,SimpleFluidMaterial,Choline,SimpleFluidMaterial,choline,choline,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,740,SimpleFluidMaterial,Chromium48,SimpleFluidMaterial,chromium48,chromium48,,,deferred/nuclear
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,536,SimpleFluidMaterial,Citral,SimpleFluidMaterial,citral,citral,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,794,SimpleFluidMaterial,CitricAcid,SimpleFluidMaterial,citric_acid,citric_acid,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,543,SimpleFluidMaterial,CleanAmmoniaSolution,SimpleFluidMaterial,clear_ammonia_solution,clear_ammonia_solution,,,chemistry/inorganic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,499,SimpleFluidMaterial,ClearENaquadahLiquid,SimpleFluidMaterial,clear_e_naquadah_liquid,clear_e_naquadah_liquid,,,high_energy/particles_and_exotics
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,482,SimpleFluidMaterial,ClearNaquadahLiquid,SimpleFluidMaterial,clear_naquadah_liquid,clear_naquadah_liquid,,,high_energy/particles_and_exotics
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,734,SimpleFluidMaterial,CNOcatalyst,SimpleFluidMaterial,cno_catalyst,cno_catalyst,,,deferred/nuclear
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,500,SimpleFluidMaterial,ComplicatedHeavyENaquadah,SimpleFluidMaterial,complicated_heavy_e_naquadah,complicated_heavy_e_naquadah,,,high_energy/particles_and_exotics
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,484,SimpleFluidMaterial,ComplicatedHeavyNaquadah,SimpleFluidMaterial,complicated_heavy_naquadah,complicated_heavy_naquadah,,,high_energy/particles_and_exotics
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,502,SimpleFluidMaterial,ComplicatedLightENaquadah,SimpleFluidMaterial,complicated_light_e_naquadah,complicated_light_e_naquadah,,,high_energy/particles_and_exotics
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,486,SimpleFluidMaterial,ComplicatedLightNaquadah,SimpleFluidMaterial,complicated_light_naquadah,complicated_light_naquadah,,,high_energy/particles_and_exotics
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,501,SimpleFluidMaterial,ComplicatedMediumENaquadah,SimpleFluidMaterial,complicated_medium_e_naquadah,complicated_medium_e_naquadah,,,high_energy/particles_and_exotics
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,485,SimpleFluidMaterial,ComplicatedMediumNaquadah,SimpleFluidMaterial,complicated_medium_naquadah,complicated_medium_naquadah,,,high_energy/particles_and_exotics
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,483,SimpleFluidMaterial,ComplicatedNaquadahGas,SimpleFluidMaterial,complicated_naquadah_gas,complicated_naquadah_gas,,,high_energy/particles_and_exotics
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,707,SimpleFluidMaterial,ConcentratedBrine,SimpleFluidMaterial,concentrated_brine,concentrated_brine,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,752,SimpleFluidMaterial,CopperRefiningSolution,SimpleFluidMaterial,copper_refining_solution,copper_refining_solution,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,880,SimpleFluidMaterial,CosmicComputingMix,SimpleFluidMaterial,cosmic_computing_mix,cosmic_computing_mix,,,high_energy/particles_and_exotics
